"country","actor","total_revenue"
"Paraguay","Humphrey Garland","15.97"
"Paraguay","Vivien Basinger","15.97"
"Paraguay","Rip Crawford","15.96"
"Paraguay","Cate Mcqueen","15.96"
"Paraguay","Gary Phoenix","14.98"
"Paraguay","Mena Temple","14.97"
"Paraguay","Albert Johansson","14.97"
"Paraguay","Rip Winslet","14.96"
"Paraguay","Kenneth Hoffman","14.96"
"Paraguay","Cameron Streep","13.98"
"Paraguay","Tim Hackman","13.98"
"Paraguay","Whoopi Hurt","13.98"
"Paraguay","Carmen Hunt","13.97"
"Paraguay","Woody Hoffman","13.97"
"Paraguay","Gregory Gooding","13.96"
"Paraguay","Johnny Cage","13.96"
"Paraguay","Nick Degeneres","12.98"
"Paraguay","Michelle Mcconaughey","12.98"
"Paraguay","Fred Costner","12.97"
"Paraguay","Russell Close","12.97"
"Paraguay","Kirk Jovovich","12.97"
"Paraguay","Dan Streep","11.98"
"Paraguay","Sean Guiness","11.98"
"Paraguay","Ewan Gooding","11.98"
"Paraguay","Penelope Guiness","11.97"
"Paraguay","Charlize Dench","11.96"
"Paraguay","Geoffrey Heston","10.99"
"Paraguay","Greg Chaplin","10.98"
"Paraguay","Ray Johansson","10.98"
"Paraguay","Cuba Olivier","10.98"
"Paraguay","Renee Tracy","10.98"
"Paraguay","River Dean","10.98"
"Paraguay","Jessica Bailey","10.98"
"Paraguay","Julia Mcqueen","10.98"
"Paraguay","Tom Miranda","10.98"
"Paraguay","Alec Wayne","10.97"
"Paraguay","Henry Berry","10.97"
"Paraguay","Harvey Hope","10.97"
"Paraguay","Walter Torn","10.97"
"Paraguay","Minnie Zellweger","10.97"
"Paraguay","Lisa Monroe","9.99"
"Paraguay","Ian Tandy","9.99"
"Paraguay","Jayne Silverstone","9.98"
"Paraguay","Karl Berry","9.98"
"Paraguay","Jodie Degeneres","9.98"
"Paraguay","Kim Allen","9.98"
"Paraguay","Bob Fawcett","9.96"
"Paraguay","Cary Mcconaughey","8.98"
"Paraguay","Oprah Kilmer","8.98"
"Paraguay","Al Garland","8.98"
"Paraguay","Nick Stallone","8.98"
"Paraguay","Jane Jackman","8.97"
"Paraguay","Rock Dukakis","8.97"
"Paraguay","Sean Williams","8.97"
"Paraguay","Jennifer Davis","7.99"
"Paraguay","Rita Reynolds","7.99"
"Paraguay","Anne Cronyn","7.99"
"Paraguay","James Pitt","7.99"
"Paraguay","Mary Tandy","7.99"
"Paraguay","Kevin Bloom","7.98"
"Paraguay","Ed Mansfield","7.98"
"Paraguay","Reese West","7.98"
"Paraguay","Frances Tomei","7.98"
"Paraguay","Michael Bolger","7.98"
"Paraguay","Meryl Gibson","7.98"
"Paraguay","Kenneth Torn","7.98"
"Paraguay","Ellen Presley","7.98"
"Paraguay","Ed Chase","7.98"
"Paraguay","Renee Ball","7.98"
"Paraguay","Goldie Brody","7.98"
"Paraguay","Cuba Allen","6.99"
"Paraguay","Liza Bergman","6.99"
"Paraguay","Scarlett Bening","6.99"
"Paraguay","Christian Gable","6.98"
"Paraguay","Albert Nolte","6.98"
"Paraguay","John Suvari","5.99"
"Paraguay","Christopher West","5.99"
"Paraguay","Salma Nolte","5.99"
"Paraguay","Elvis Marx","5.99"
"Paraguay","Zero Cage","5.99"
"Paraguay","Cate Harris","5.99"
"Paraguay","Daryl Crawford","5.99"
"Paraguay","Meryl Allen","5.99"
"Paraguay","Ralph Cruz","5.98"
"Paraguay","Kevin Garland","5.98"
"Paraguay","Scarlett Damon","5.98"
"Paraguay","Woody Jolie","5.98"
"Paraguay","Mena Hopper","5.98"
"Paraguay","Angela Hudson","4.99"
"Paraguay","Burt Dukakis","4.99"
"Paraguay","Cameron Wray","4.99"
"Paraguay","Gene Willis","4.99"
"Paraguay","Jude Cruise","4.99"
"Paraguay","Sidney Crowe","4.99"
"Paraguay","Julia Fawcett","4.99"
"Paraguay","Joe Swank","4.99"
"Paraguay","Audrey Bailey","4.99"
"Paraguay","Natalie Hopkins","4.99"
"Paraguay","Kirsten Paltrow","4.99"
"Paraguay","Bela Walken","4.99"
"Paraguay","Jada Ryder","4.99"
"Paraguay","Meg Hawke","4.99"
"Paraguay","Johnny Lollobrigida","4.99"
"Paraguay","Reese Kilmer","4.99"
"Paraguay","Adam Hopper","4.99"
"Paraguay","Russell Bacall","4.99"
"Paraguay","Christian Akroyd","4.99"
"Paraguay","Daryl Wahlberg","4.99"
"Paraguay","Spencer Peck","4.99"
"Paraguay","Lucille Tracy","4.98"
"Paraguay","Cameron Zellweger","3.99"
"Paraguay","Judy Dean","3.99"
"Paraguay","Richard Penn","3.99"
"Paraguay","Spencer Depp","3.98"
"Paraguay","Kirsten Akroyd","3.98"
"Paraguay","Kenneth Paltrow","3.98"
"Paraguay","Cuba Birch","3.98"
"Paraguay","Tom Mckellen","3.98"
"Paraguay","Thora Temple","2.99"
"Paraguay","Morgan Hopkins","2.99"
"Paraguay","Kenneth Pesci","2.99"
"Paraguay","Gary Penn","2.99"
"Paraguay","Jim Mostel","2.99"
"Paraguay","Morgan Williams","2.99"
"Paraguay","Frances Day-Lewis","2.99"
"Paraguay","Matthew Leigh","2.99"
"Paraguay","Nick Wahlberg","2.99"
"Paraguay","Sylvester Dern","2.99"
"Paraguay","Gene Hopkins","2.99"
"Paraguay","Parker Goldberg","2.99"
"Paraguay","Adam Grant","2.99"
"Paraguay","Matthew Johansson","2.99"
"Paraguay","Burt Posey","0.99"
"Paraguay","Christopher Berry","0.99"
"Paraguay","Sandra Peck","0.99"
"Peru","Dan Harris","36.92"
"Peru","Jayne Nolte","30.93"
"Peru","Johnny Cage","29.93"
"Peru","Warren Nolte","28.94"
"Peru","Woody Jolie","28.94"
"Peru","Scarlett Damon","28.93"
"Peru","Cameron Zellweger","27.92"
"Peru","Jada Ryder","26.95"
"Peru","Julianne Dench","26.95"
"Peru","Walter Torn","26.92"
"Peru","Kevin Garland","25.95"
"Peru","Gina Degeneres","25.95"
"Peru","Kenneth Torn","24.95"
"Peru","Jodie Degeneres","24.93"
"Peru","Gary Penn","23.94"
"Peru","Penelope Cronyn","23.93"
"Peru","Ben Harris","22.96"
"Peru","Ed Mansfield","21.96"
"Peru","Jayne Neeson","21.95"
"Peru","Russell Temple","21.95"
"Peru","Vivien Basinger","21.95"
"Peru","Lucille Tracy","20.93"
"Peru","Whoopi Hurt","19.96"
"Peru","Renee Tracy","19.95"
"Peru","Cameron Streep","19.95"
"Peru","Laura Brody","19.95"
"Peru","Mary Tandy","18.97"
"Peru","Thora Temple","18.97"
"Peru","Michael Bolger","18.96"
"Peru","Julia Mcqueen","18.96"
"Peru","Russell Bacall","18.96"
"Peru","Christian Akroyd","18.96"
"Peru","Johnny Lollobrigida","18.96"
"Peru","Mena Temple","18.96"
"Peru","Cameron Wray","18.95"
"Peru","Lucille Dee","17.97"
"Peru","Kirsten Paltrow","17.97"
"Peru","Minnie Zellweger","17.96"
"Peru","Jayne Silverstone","17.95"
"Peru","Meg Hawke","16.97"
"Peru","Dustin Tautou","16.97"
"Peru","Frances Day-Lewis","16.97"
"Peru","Groucho Williams","16.96"
"Peru","Ewan Gooding","16.95"
"Peru","Chris Bridges","16.95"
"Peru","Albert Nolte","15.97"
"Peru","Matthew Leigh","15.96"
"Peru","Angela Witherspoon","15.96"
"Peru","Woody Hoffman","14.98"
"Peru","Angelina Astaire","14.97"
"Peru","Ed Guiness","14.97"
"Peru","Harrison Bale","14.97"
"Peru","Karl Berry","14.96"
"Peru","Nick Wahlberg","14.96"
"Peru","Kim Allen","14.95"
"Peru","Groucho Dunst","14.95"
"Peru","Julia Fawcett","13.98"
"Peru","Alec Wayne","13.98"
"Peru","Zero Cage","13.98"
"Peru","Emily Dee","13.97"
"Peru","Fay Kilmer","13.97"
"Peru","Gene Willis","13.97"
"Peru","Angela Hudson","13.97"
"Peru","Nick Stallone","13.97"
"Peru","Salma Nolte","13.97"
"Peru","Albert Johansson","13.97"
"Peru","Renee Ball","13.97"
"Peru","Matthew Carrey","13.96"
"Peru","Morgan Hopkins","13.96"
"Peru","Sean Williams","12.98"
"Peru","Cuba Olivier","12.97"
"Peru","Ben Willis","12.97"
"Peru","Jim Mostel","12.96"
"Peru","Julia Barrymore","12.96"
"Peru","Judy Dean","12.96"
"Peru","Jane Jackman","12.96"
"Peru","Mary Keitel","12.96"
"Peru","Uma Wood","12.96"
"Peru","William Hackman","11.97"
"Peru","Kenneth Pesci","11.97"
"Peru","Sean Guiness","11.96"
"Peru","Christian Gable","11.95"
"Peru","Bette Nicholson","10.98"
"Peru","Henry Berry","10.98"
"Peru","Tom Miranda","10.97"
"Peru","Minnie Kilmer","10.97"
"Peru","Helen Voight","10.97"
"Peru","Adam Hopper","10.97"
"Peru","Christopher West","10.97"
"Peru","Daryl Wahlberg","10.96"
"Peru","Al Garland","10.96"
"Peru","John Suvari","9.98"
"Peru","Gregory Gooding","9.98"
"Peru","Susan Davis","9.98"
"Peru","Debbie Akroyd","9.98"
"Peru","Michael Bening","9.98"
"Peru","Frances Tomei","9.97"
"Peru","Adam Grant","9.97"
"Peru","Carmen Hunt","8.99"
"Peru","Rip Crawford","8.98"
"Peru","Sidney Crowe","8.98"
"Peru","Burt Dukakis","8.97"
"Peru","Ray Johansson","8.97"
"Peru","Grace Mostel","7.99"
"Peru","Audrey Olivier","7.99"
"Peru","Spencer Depp","7.99"
"Peru","Oprah Kilmer","7.98"
"Peru","Gene Mckellen","7.98"
"Peru","Kirk Jovovich","7.98"
"Peru","Fay Winslet","7.98"
"Peru","Milla Peck","7.98"
"Peru","Cate Harris","7.97"
"Peru","Greta Malden","6.99"
"Peru","Sandra Peck","6.98"
"Peru","Dan Torn","6.98"
"Peru","Ian Tandy","6.98"
"Peru","Burt Posey","6.98"
"Peru","Daryl Crawford","6.98"
"Peru","Ellen Presley","6.98"
"Peru","Jeff Silverstone","6.98"
"Peru","Jessica Bailey","6.98"
"Peru","Laurence Bullock","6.97"
"Peru","Val Bolger","6.97"
"Peru","Greta Keitel","6.97"
"Peru","Fred Costner","5.99"
"Peru","Goldie Brody","5.99"
"Peru","Humphrey Garland","5.99"
"Peru","Gary Phoenix","5.99"
"Peru","Kirsten Akroyd","5.99"
"Peru","Richard Penn","5.98"
"Peru","Tim Hackman","5.98"
"Peru","Scarlett Bening","5.98"
"Peru","Jon Chase","5.98"
"Peru","Meryl Allen","5.98"
"Peru","Christian Neeson","5.98"
"Peru","Olympia Pfeiffer","4.99"
"Peru","Groucho Sinatra","4.99"
"Peru","Alan Dreyfuss","4.99"
"Peru","Spencer Peck","4.99"
"Peru","Geoffrey Heston","4.99"
"Peru","Ralph Cruz","4.99"
"Peru","River Dean","4.99"
"Peru","Reese Kilmer","4.99"
"Peru","Meryl Gibson","4.99"
"Peru","Charlize Dench","4.99"
"Peru","Jude Cruise","4.99"
"Peru","Bela Walken","4.99"
"Peru","Greg Chaplin","4.98"
"Peru","Warren Jackman","4.98"
"Peru","Rock Dukakis","4.98"
"Peru","Lisa Monroe","4.98"
"Peru","Anne Cronyn","4.97"
"Peru","Vivien Bergen","3.99"
"Peru","Sissy Sobieski","3.99"
"Peru","Joe Swank","3.98"
"Peru","Sandra Kilmer","3.98"
"Peru","Morgan Williams","3.98"
"Peru","Penelope Monroe","3.98"
"Peru","Kenneth Hoffman","3.98"
"Peru","Penelope Guiness","3.97"
"Peru","Cuba Allen","2.99"
"Peru","Rita Reynolds","2.99"
"Peru","Mena Hopper","2.99"
"Peru","Ed Chase","2.99"
"Peru","Reese West","2.99"
"Peru","Kenneth Paltrow","2.99"
"Peru","Matthew Johansson","2.99"
"Peru","Tom Mckellen","2.99"
"Peru","Cary Mcconaughey","2.99"
"Peru","Christopher Berry","2.99"
"Peru","Michelle Mcconaughey","2.99"
"Peru","Natalie Hopkins","2.99"
"Peru","Jennifer Davis","0.99"
"Peru","Penelope Pinkett","0.99"
"Peru","Humphrey Willis","0.99"
"Peru","Cuba Birch","0.99"
"Peru","Milla Keitel","0.99"
"Peru","James Pitt","0.99"
"Peru","Elvis Marx","0.99"
"Peru","Sylvester Dern","0.99"
"Peru","Morgan Mcdormand","0.99"
"Philippines","Val Bolger","119.75"
"Philippines","Walter Torn","119.70"
"Philippines","Rip Crawford","113.74"
"Philippines","Reese West","107.75"
"Philippines","Susan Davis","105.77"
"Philippines","Matthew Carrey","104.76"
"Philippines","Sandra Kilmer","104.75"
"Philippines","Angela Witherspoon","103.73"
"Philippines","Kirsten Paltrow","101.80"
"Philippines","Gina Degeneres","100.77"
"Philippines","Reese Kilmer","98.82"
"Philippines","Whoopi Hurt","98.79"
"Philippines","Henry Berry","96.78"
"Philippines","Ed Guiness","93.78"
"Philippines","Meryl Gibson","91.81"
"Philippines","Scarlett Damon","91.77"
"Philippines","John Suvari","89.84"
"Philippines","Chris Depp","89.84"
"Philippines","Cameron Zellweger","88.82"
"Philippines","Sylvester Dern","88.82"
"Philippines","Goldie Brody","88.79"
"Philippines","Jessica Bailey","87.83"
"Philippines","Milla Peck","87.81"
"Philippines","Jayne Nolte","86.80"
"Philippines","Warren Nolte","86.80"
"Philippines","Penelope Monroe","86.80"
"Philippines","Julia Barrymore","85.85"
"Philippines","Michael Bolger","84.82"
"Philippines","Ray Johansson","84.78"
"Philippines","Ben Willis","83.83"
"Philippines","Gregory Gooding","83.80"
"Philippines","Russell Temple","83.80"
"Philippines","Alec Wayne","83.80"
"Philippines","Milla Keitel","82.83"
"Philippines","Albert Nolte","82.81"
"Philippines","Greta Keitel","82.80"
"Philippines","Groucho Sinatra","80.83"
"Philippines","Johnny Lollobrigida","80.82"
"Philippines","Fred Costner","80.81"
"Philippines","Uma Wood","80.80"
"Philippines","Kenneth Hoffman","80.80"
"Philippines","Woody Hoffman","79.84"
"Philippines","Bela Walken","79.82"
"Philippines","Audrey Olivier","78.84"
"Philippines","Christian Gable","78.83"
"Philippines","Ewan Gooding","78.81"
"Philippines","Dustin Tautou","78.80"
"Philippines","Mary Keitel","78.76"
"Philippines","Christian Akroyd","77.83"
"Philippines","Debbie Akroyd","77.83"
"Philippines","Will Wilson","77.81"
"Philippines","Mae Hoffman","77.80"
"Philippines","Warren Jackman","76.80"
"Philippines","Jane Jackman","75.81"
"Philippines","Julia Mcqueen","74.83"
"Philippines","Christian Neeson","74.83"
"Philippines","Angela Hudson","74.81"
"Philippines","Harvey Hope","74.81"
"Philippines","Kevin Bloom","73.85"
"Philippines","Bob Fawcett","72.86"
"Philippines","River Dean","72.85"
"Philippines","Ellen Presley","72.84"
"Philippines","Cary Mcconaughey","72.82"
"Philippines","Angelina Astaire","72.81"
"Philippines","Renee Tracy","71.83"
"Philippines","Humphrey Willis","71.82"
"Philippines","Vivien Bergen","71.82"
"Philippines","Kim Allen","71.82"
"Philippines","Sidney Crowe","70.80"
"Philippines","Greta Malden","70.78"
"Philippines","Kenneth Pesci","69.85"
"Philippines","Vivien Basinger","69.84"
"Philippines","Jude Cruise","69.80"
"Philippines","Frances Tomei","68.86"
"Philippines","Scarlett Bening","68.85"
"Philippines","Carmen Hunt","68.82"
"Philippines","Christopher West","67.86"
"Philippines","Daryl Wahlberg","67.84"
"Philippines","Elvis Marx","67.82"
"Philippines","Morgan Hopkins","67.78"
"Philippines","Mary Tandy","66.87"
"Philippines","Rock Dukakis","66.83"
"Philippines","Sean Guiness","66.81"
"Philippines","Nick Wahlberg","65.86"
"Philippines","Joe Swank","65.86"
"Philippines","Jeff Silverstone","65.84"
"Philippines","Al Garland","65.84"
"Philippines","Grace Mostel","64.86"
"Philippines","Groucho Williams","64.85"
"Philippines","Penelope Pinkett","64.85"
"Philippines","Nick Stallone","63.88"
"Philippines","Fay Kilmer","62.89"
"Philippines","Anne Cronyn","62.88"
"Philippines","Burt Posey","62.85"
"Philippines","Salma Nolte","62.84"
"Philippines","Cuba Allen","61.86"
"Philippines","Audrey Bailey","61.84"
"Philippines","Tom Miranda","60.87"
"Philippines","Jada Ryder","60.85"
"Philippines","Matthew Leigh","60.84"
"Philippines","Jayne Silverstone","59.87"
"Philippines","Liza Bergman","59.84"
"Philippines","Julianne Dench","59.81"
"Philippines","James Pitt","58.84"
"Philippines","Julia Fawcett","57.87"
"Philippines","Alan Dreyfuss","57.84"
"Philippines","Renee Ball","57.84"
"Philippines","Meryl Allen","56.85"
"Philippines","Rip Winslet","55.88"
"Philippines","Bette Nicholson","55.88"
"Philippines","Fay Winslet","55.87"
"Philippines","Jodie Degeneres","55.86"
"Philippines","Kenneth Torn","55.85"
"Philippines","Laurence Bullock","55.85"
"Philippines","Burt Dukakis","54.90"
"Philippines","Thora Temple","53.87"
"Philippines","Olympia Pfeiffer","53.85"
"Philippines","Morgan Williams","53.85"
"Philippines","Ian Tandy","53.82"
"Philippines","Kirsten Akroyd","52.90"
"Philippines","Harrison Bale","52.89"
"Philippines","Chris Bridges","52.89"
"Philippines","Adam Hopper","52.88"
"Philippines","Gary Penn","52.87"
"Philippines","Russell Bacall","52.86"
"Philippines","Greg Chaplin","52.82"
"Philippines","Gene Hopkins","51.90"
"Philippines","Daryl Crawford","51.82"
"Philippines","Ed Mansfield","50.88"
"Philippines","Mena Temple","50.87"
"Philippines","Sean Williams","50.84"
"Philippines","Minnie Kilmer","49.91"
"Philippines","Ralph Cruz","49.88"
"Philippines","William Hackman","49.88"
"Philippines","Gene Willis","49.87"
"Philippines","Lucille Dee","48.90"
"Philippines","Rita Reynolds","48.89"
"Philippines","Burt Temple","48.88"
"Philippines","Oprah Kilmer","48.88"
"Philippines","Jon Chase","48.85"
"Philippines","Johnny Cage","48.81"
"Philippines","Tim Hackman","47.92"
"Philippines","Parker Goldberg","47.91"
"Philippines","Humphrey Garland","47.90"
"Philippines","Dan Harris","47.88"
"Philippines","Kirk Jovovich","47.86"
"Philippines","Michelle Mcconaughey","46.88"
"Philippines","Natalie Hopkins","46.87"
"Philippines","Zero Cage","46.86"
"Philippines","Matthew Johansson","45.92"
"Philippines","Julia Zellweger","45.91"
"Philippines","Sandra Peck","45.91"
"Philippines","Morgan Mcdormand","44.89"
"Philippines","Kevin Garland","44.88"
"Philippines","Helen Voight","44.87"
"Philippines","Ed Chase","44.87"
"Philippines","Ben Harris","43.91"
"Philippines","Woody Jolie","43.87"
"Philippines","Mena Hopper","42.92"
"Philippines","Cuba Birch","42.90"
"Philippines","Geoffrey Heston","42.90"
"Philippines","Dan Torn","42.89"
"Philippines","Jim Mostel","42.88"
"Philippines","Gary Phoenix","42.88"
"Philippines","Laura Brody","42.87"
"Philippines","Cuba Olivier","42.85"
"Philippines","Gene Mckellen","41.91"
"Philippines","Lisa Monroe","41.88"
"Philippines","Richard Penn","41.87"
"Philippines","Penelope Guiness","40.92"
"Philippines","Emily Dee","40.91"
"Philippines","Albert Johansson","40.89"
"Philippines","Karl Berry","40.84"
"Philippines","Kenneth Paltrow","39.90"
"Philippines","Spencer Peck","38.93"
"Philippines","Michael Bening","38.88"
"Philippines","Cameron Streep","37.92"
"Philippines","Meg Hawke","37.91"
"Philippines","Frances Day-Lewis","35.91"
"Philippines","Spencer Depp","34.89"
"Philippines","Groucho Dunst","32.92"
"Philippines","Tom Mckellen","32.91"
"Philippines","Cate Harris","32.88"
"Philippines","Dan Streep","31.92"
"Philippines","Nick Degeneres","30.93"
"Philippines","Christopher Berry","30.92"
"Philippines","Fay Wood","27.92"
"Philippines","Cate Mcqueen","27.91"
"Philippines","Jayne Neeson","24.90"
"Philippines","Adam Grant","23.94"
"Philippines","Minnie Zellweger","23.92"
"Philippines","Penelope Cronyn","21.94"
"Philippines","Cameron Wray","21.91"
"Philippines","Jennifer Davis","20.94"
"Philippines","Russell Close","20.92"
"Philippines","Charlize Dench","18.95"
"Philippines","Lucille Tracy","17.91"
"Philippines","Sissy Sobieski","16.94"
"Philippines","Judy Dean","2.98"
"Poland","Susan Davis","61.86"
"Poland","Rip Crawford","56.89"
"Poland","Mena Temple","51.87"
"Poland","Vivien Bergen","49.91"
"Poland","Mary Tandy","49.89"
"Poland","Ben Willis","48.90"
"Poland","Scarlett Bening","46.91"
"Poland","Jayne Silverstone","44.90"
"Poland","Vivien Basinger","43.90"
"Poland","Greta Keitel","42.92"
"Poland","Penelope Monroe","41.94"
"Poland","Ed Guiness","41.89"
"Poland","Gary Penn","41.88"
"Poland","Mena Hopper","40.93"
"Poland","Mae Hoffman","40.92"
"Poland","Gene Willis","40.92"
"Poland","Ian Tandy","40.90"
"Poland","Tom Miranda","39.92"
"Poland","Val Bolger","38.92"
"Poland","Angela Witherspoon","38.92"
"Poland","Meryl Allen","37.94"
"Poland","Salma Nolte","37.93"
"Poland","Gene Mckellen","36.94"
"Poland","Renee Ball","36.93"
"Poland","Burt Dukakis","36.92"
"Poland","Cuba Birch","36.92"
"Poland","Reese West","35.91"
"Poland","Fay Winslet","35.90"
"Poland","Scarlett Damon","34.94"
"Poland","Penelope Pinkett","33.95"
"Poland","Russell Bacall","33.94"
"Poland","Lucille Tracy","33.94"
"Poland","Ed Mansfield","32.94"
"Poland","Mary Keitel","32.93"
"Poland","Kenneth Paltrow","32.91"
"Poland","Minnie Zellweger","31.94"
"Poland","Audrey Olivier","30.94"
"Poland","Albert Johansson","30.92"
"Poland","Renee Tracy","30.91"
"Poland","John Suvari","29.94"
"Poland","Audrey Bailey","29.93"
"Poland","Johnny Cage","29.93"
"Poland","Johnny Lollobrigida","29.93"
"Poland","Christian Neeson","29.92"
"Poland","Laurence Bullock","29.91"
"Poland","James Pitt","28.96"
"Poland","Penelope Guiness","28.95"
"Poland","Albert Nolte","28.95"
"Poland","Grace Mostel","28.94"
"Poland","Nick Degeneres","27.96"
"Poland","Fay Wood","27.95"
"Poland","Christopher Berry","27.94"
"Poland","Daryl Wahlberg","27.93"
"Poland","Natalie Hopkins","27.92"
"Poland","Burt Posey","26.96"
"Poland","Ralph Cruz","26.95"
"Poland","Rita Reynolds","26.95"
"Poland","Gina Degeneres","26.94"
"Poland","Jayne Nolte","26.94"
"Poland","Sidney Crowe","26.93"
"Poland","Cate Mcqueen","26.93"
"Poland","Humphrey Garland","25.96"
"Poland","Cuba Allen","25.96"
"Poland","Uma Wood","25.94"
"Poland","Michelle Mcconaughey","25.94"
"Poland","Harrison Bale","25.94"
"Poland","Morgan Hopkins","25.91"
"Poland","Julia Mcqueen","24.97"
"Poland","Ewan Gooding","23.95"
"Poland","Dustin Tautou","23.95"
"Poland","Groucho Dunst","23.95"
"Poland","Sandra Peck","23.94"
"Poland","Fred Costner","23.94"
"Poland","Matthew Leigh","23.93"
"Poland","Jeff Silverstone","23.92"
"Poland","Tom Mckellen","22.97"
"Poland","Milla Keitel","22.96"
"Poland","Milla Peck","22.95"
"Poland","Helen Voight","22.95"
"Poland","Meg Hawke","22.93"
"Poland","Christopher West","21.96"
"Poland","Ben Harris","21.94"
"Poland","Walter Torn","21.94"
"Poland","Nick Wahlberg","21.94"
"Poland","Michael Bolger","21.94"
"Poland","Cameron Wray","21.93"
"Poland","Michael Bening","21.93"
"Poland","Richard Penn","21.92"
"Poland","Kirsten Akroyd","20.97"
"Poland","Groucho Sinatra","20.96"
"Poland","William Hackman","20.96"
"Poland","Oprah Kilmer","20.96"
"Poland","Harvey Hope","20.95"
"Poland","Jim Mostel","20.94"
"Poland","Jayne Neeson","20.94"
"Poland","River Dean","20.94"
"Poland","Kenneth Torn","20.94"
"Poland","Kevin Garland","20.93"
"Poland","Spencer Peck","19.96"
"Poland","Liza Bergman","19.96"
"Poland","Woody Jolie","19.95"
"Poland","Jane Jackman","19.95"
"Poland","Debbie Akroyd","19.95"
"Poland","Adam Grant","19.95"
"Poland","Dan Harris","19.94"
"Poland","Kirsten Paltrow","18.97"
"Poland","Julia Barrymore","18.96"
"Poland","Rock Dukakis","18.96"
"Poland","Laura Brody","18.96"
"Poland","Matthew Carrey","18.96"
"Poland","Sandra Kilmer","18.96"
"Poland","Frances Day-Lewis","18.95"
"Poland","Daryl Crawford","18.95"
"Poland","Adam Hopper","18.94"
"Poland","Christian Akroyd","18.94"
"Poland","Jude Cruise","18.94"
"Poland","Frances Tomei","17.96"
